"TOA5","BBS","CR1000","9816","CR1000.Std.30.01","CPU:BBS_Flux_Tower_10hz_wRad.cr1","55450","FLUX"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","sonic_diag","CO2","H2O","press","irga_diag"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m3","mg/m3","kPa","arb"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-08-01 15:16:03.9",9465040,1.4855,-0.37225,-0.09500001,26.90204,37,722.3273,11.09245,102.1091,249
"2023-08-01 15:16:04",9465041,1.331,-0.40625,0.07825001,26.88474,38,722.8411,11.08082,102.0936,249
"2023-08-01 15:16:04.1",9465042,1.3605,-0.345,0.3615,26.91238,39,722.8814,11.06702,102.083,249
"2023-08-01 15:16:04.2",9465043,1.2255,-0.146,0.1985,26.97806,40,722.5087,11.09386,102.193,249
"2023-08-01 15:16:04.3",9465044,1.09375,-0.07575,0.1495,27.21661,41,722.5214,11.08914,102.1563,249
"2023-08-01 15:16:04.4",9465045,0.98625,-0.186,0.0315,27.16476,42,721.4592,11.17108,102.1563,249
"2023-08-01 15:16:04.5",9465046,1.00025,-0.255,0.33975,27.10254,43,721.2184,11.16543,102.1563,249
"2023-08-01 15:16:04.6",9465047,1.08875,-0.49375,0.1915,27.16476,44,721.8757,11.14315,102.1563,249
"2023-08-01 15:16:04.7",9465048,1.24175,-0.6805,0.0005,27.51758,45,721.7409,11.14346,102.1563,249
"2023-08-01 15:16:04.8",9465049,1.1895,-0.748,0.08000001,27.80655,46,720.8377,11.22794,102.1197,249
"2023-08-01 15:16:04.9",9465050,1.1445,-0.96925,0.16275,28.02817,47,719.6301,11.374,102.1197,249
"2023-08-01 15:16:05",9465051,1.11375,-0.951,0.10225,28.09738,48,719.0074,11.47162,102.1091,249
"2023-08-01 15:16:05.1",9465052,1.23175,-0.65175,0.08475,27.89136,49,718.3476,11.52031,102.1091,249
"2023-08-01 15:16:05.2",9465053,1.03075,-0.58025,0.054,27.96063,50,718.7374,11.46659,102.1091,249
"2023-08-01 15:16:05.3",9465054,0.807,-0.56575,-0.0085,28.15625,51,718.9517,11.43054,102.1197,249
"2023-08-01 15:16:05.4",9465055,0.73475,-0.64225,-0.02875,28.25323,52,718.4438,11.51996,102.1563,249
"2023-08-01 15:16:05.5",9465056,0.8710001,-0.816,-0.0405,28.5755,53,718.3027,11.5251,102.1563,249
"2023-08-01 15:16:05.6",9465057,0.8847501,-0.90675,-0.406,27.96756,54,717.7431,11.56463,102.1197,249
"2023-08-01 15:16:05.7",9465058,1.26175,-0.9135001,-0.413,27.60928,55,716.2202,11.72972,102.1197,249
"2023-08-01 15:16:05.8",9465059,1.20025,-0.78825,-0.205,27.64044,56,718.734,11.47332,102.1197,249
"2023-08-01 15:16:05.9",9465060,1.131,-0.7837501,0.2675,27.74945,57,719.0531,11.41848,102.1197,249
"2023-08-01 15:16:06",9465061,1.0045,-0.6285,0.24425,27.547,58,719.3529,11.39165,102.1563,249
"2023-08-01 15:16:06.1",9465062,0.9447501,-0.4695,0.2035,27.40863,59,719.0851,11.42937,102.1197,249
"2023-08-01 15:16:06.2",9465063,0.9910001,-0.40075,0.2055,27.38959,60,718.9197,11.41264,102.1197,249
"2023-08-01 15:16:06.3",9465064,0.9490001,-0.3115,0.14125,27.47949,61,720.4067,11.26622,102.1457,249
"2023-08-01 15:16:06.4",9465065,0.862,0.14,0.13825,27.55737,62,720.7059,11.2227,102.1457,249
"2023-08-01 15:16:06.5",9465066,0.71575,0.05975,0.125,27.5712,63,720.2444,11.26573,102.1563,249
"2023-08-01 15:16:06.6",9465067,0.54475,0.1165,0.1095,27.63177,0,720.1693,11.27915,102.1563,249
"2023-08-01 15:16:06.7",9465068,0.3605,0.0855,-0.06500001,27.66293,1,720.1121,11.27383,102.1563,249
"2023-08-01 15:16:06.8",9465069,0.3095,0.049,-0.09075,27.66119,2,719.692,11.30296,102.1563,249
"2023-08-01 15:16:06.9",9465070,0.24575,0.082,-0.0405,27.69061,3,719.552,11.33627,102.1197,249
"2023-08-01 15:16:07",9465071,0.234,0.06125,0.0085,27.76154,4,719.4418,11.33928,102.1197,249
"2023-08-01 15:16:07.1",9465072,0.23625,0.039,0.09275001,27.7702,5,719.1787,11.37433,102.1824,249
"2023-08-01 15:16:07.2",9465073,0.09100001,-0.014,0.1045,27.81177,6,719.1418,11.38451,102.1091,249
"2023-08-01 15:16:07.3",9465074,0.08425,-0.0475,0.11025,27.89313,7,718.5935,11.46534,102.1091,249
"2023-08-01 15:16:07.4",9465075,0.07425001,-0.03675,0.12825,27.97623,8,717.6425,11.56301,102.1091,249
"2023-08-01 15:16:07.5",9465076,0.11,-0.09125,0.16125,27.89136,9,717.1502,11.63621,102.1091,249
"2023-08-01 15:16:07.6",9465077,0.2475,-0.1135,0.3215,28.06104,10,717.1556,11.62701,102.1091,249
"2023-08-01 15:16:07.7",9465078,0.25,-0.1225,0.42825,28.3208,11,717.5964,11.59626,102.1824,249
"2023-08-01 15:16:07.8",9465079,0.03225,0.02825,0.6545,28.35373,12,717.509,11.61697,102.1197,249
"2023-08-01 15:16:07.9",9465080,0.018,0.10625,0.74725,28.39529,13,717.2913,11.60263,102.1197,249
"2023-08-01 15:16:08",9465081,0.23525,0.2625,0.6285,28.32254,14,717.0963,11.64883,102.1091,249
"2023-08-01 15:16:08.1",9465082,0.13075,0.285,0.518,28.2775,15,717.5146,11.61213,102.1091,249
"2023-08-01 15:16:08.2",9465083,0.2425,0.1165,0.5505,28.2377,16,717.6769,11.5871,102.1091,249
"2023-08-01 15:16:08.3",9465084,0.30375,0.234,0.66,28.31561,17,717.451,11.58597,102.1091,249
"2023-08-01 15:16:08.4",9465085,0.576,0.203,0.8045,28.36417,18,717.0511,11.62025,102.1091,249
"2023-08-01 15:16:08.5",9465086,0.52325,0.10775,0.8807501,28.38666,19,717.4996,11.593,102.1351,249
"2023-08-01 15:16:08.6",9465087,0.353,0.112,1.087,28.36758,20,717.0125,11.64362,102.1197,249
"2023-08-01 15:16:08.7",9465088,0.31425,0.07475001,1.16125,28.37277,21,716.8212,11.62982,102.1197,249
"2023-08-01 15:16:08.8",9465089,0.30825,0.13775,1.125,28.37277,22,717.059,11.63314,102.1197,249
"2023-08-01 15:16:08.9",9465090,0.1655,0.10575,1.114,28.38318,23,716.7716,11.62322,102.1197,249
"2023-08-01 15:16:09",9465091,0.03325,0.22875,0.99225,28.40921,24,717.0804,11.62702,102.0676,249
"2023-08-01 15:16:09.1",9465092,0.17875,0.2665,0.8955001,28.44556,25,717.1003,11.61342,102.1197,249
"2023-08-01 15:16:09.2",9465093,0.31725,0.309,1.1225,28.43515,26,717.1058,11.60582,102.1197,249
"2023-08-01 15:16:09.3",9465094,0.1995,0.1765,0.821,28.41611,27,716.7482,11.60093,102.1197,249
"2023-08-01 15:16:09.4",9465095,0.0305,0.404,0.8075001,28.49405,28,716.4526,11.6401,102.083,249
"2023-08-01 15:16:09.5",9465096,0.155,0.10925,0.6845,28.44901,29,716.241,11.66457,102.1197,249
"2023-08-01 15:16:09.6",9465097,0.1015,0.066,0.74725,28.40921,30,716.0239,11.67073,102.1197,249
"2023-08-01 15:16:09.7",9465098,0.16925,0.23275,1.001,28.33813,31,716.1017,11.6832,102.1197,249
"2023-08-01 15:16:09.8",9465099,0.08400001,0.07325,0.9580001,28.30527,32,716.2095,11.65218,102.1197,249
"2023-08-01 15:16:09.9",9465100,0.04825,0.0775,0.9300001,28.28098,33,716.4646,11.64899,102.1197,249
"2023-08-01 15:16:10",9465101,-0.121,0.0895,0.8925,28.27234,34,716.709,11.61778,102.1091,249
"2023-08-01 15:16:10.1",9465102,-0.05325,0.06725001,0.8255,28.30527,35,716.4189,11.64435,102.1091,249
"2023-08-01 15:16:10.2",9465103,-0.06475,-0.08125,0.74,28.29828,36,716.1514,11.65195,102.2085,249
"2023-08-01 15:16:10.3",9465104,0.11775,-0.36275,0.6465001,28.16492,37,716.524,11.62905,102.1457,249
"2023-08-01 15:16:10.4",9465105,-0.32025,-0.83025,0.7505,28.19437,38,715.9813,11.63129,102.1197,249
"2023-08-01 15:16:10.5",9465106,-0.21075,-0.957,0.6575,28.18399,39,715.7737,11.64252,102.1303,249
"2023-08-01 15:16:10.6",9465107,-0.16025,-1.01625,0.68825,28.36417,40,716.421,11.61742,102.1303,249
"2023-08-01 15:16:10.7",9465108,0.454,-0.70875,0.4855,28.68817,41,716.2389,11.63793,102.1091,249
"2023-08-01 15:16:10.8",9465109,0.405,-0.869,0.35375,28.74365,42,716.5604,11.66199,102.1563,249
"2023-08-01 15:16:10.9",9465110,0.372,-0.8625,0.26175,28.83551,43,715.2299,11.79767,102.1563,249
"2023-08-01 15:16:11",9465111,0.46225,-0.6720001,0.48225,28.92047,44,715.126,11.78567,102.1091,249
"2023-08-01 15:16:11.1",9465112,0.347,-0.633,0.5955001,28.79739,45,714.6408,11.8436,102.1091,249
"2023-08-01 15:16:11.2",9465113,0.34925,-0.5485,0.58225,28.96906,46,714.3917,11.85739,102.1091,249
"2023-08-01 15:16:11.3",9465114,0.222,-0.708,0.5135,29.07312,47,715.2089,11.78877,102.1091,249
"2023-08-01 15:16:11.4",9465115,0.21775,-0.77325,0.32975,29.13901,48,715.6194,11.75388,102.1091,249
"2023-08-01 15:16:11.5",9465116,0.171,-0.75475,0.3225,29.18411,49,715.311,11.77656,102.0725,249
"2023-08-01 15:16:11.6",9465117,0.13875,-0.76375,0.244,29.172,50,713.9711,11.86711,102.1197,249
"2023-08-01 15:16:11.7",9465118,0.09075,-0.7820001,0.395,28.94995,51,714.9323,11.80316,102.083,249
"2023-08-01 15:16:11.8",9465119,-0.01125,-0.87475,0.4445,28.67258,52,714.7719,11.80956,102.0936,249
"2023-08-01 15:16:11.9",9465120,0.0385,-1.0275,0.284,28.79565,53,715.1808,11.79003,102.1091,249
"2023-08-01 15:16:12",9465121,-0.10475,-1.00825,0.373,28.62582,54,715.1292,11.76816,102.1091,249
"2023-08-01 15:16:12.1",9465122,-0.13575,-1.10125,0.2815,28.56339,55,714.0535,11.8643,102.1197,249
"2023-08-01 15:16:12.2",9465123,-0.205,-1.13375,0.4025,28.69858,56,713.9269,11.83971,102.1563,249
"2023-08-01 15:16:12.3",9465124,-0.07475001,-0.9805,0.38425,28.76962,57,713.3005,11.89946,102.1563,249
"2023-08-01 15:16:12.4",9465125,0.15875,-0.73225,0.1255,28.79218,58,713.7355,11.84371,102.0936,249
"2023-08-01 15:16:12.5",9465126,0.12975,-0.55175,-0.22775,28.5079,59,713.2698,11.9001,102.1197,249
"2023-08-01 15:16:12.6",9465127,-0.0225,-0.817,0.06975,28.47327,60,714.7921,11.77479,102.1197,249
"2023-08-01 15:16:12.7",9465128,-0.1155,-0.72325,0.24475,28.42822,61,715.6841,11.70995,102.1197,249
"2023-08-01 15:16:12.8",9465129,-0.218,-0.9625,0.05225,28.16147,62,717.1318,11.57626,102.1197,249
"2023-08-01 15:16:12.9",9465130,-0.1295,-0.76425,0.38925,28.35724,63,717.2912,11.57842,102.1197,249
"2023-08-01 15:16:13",9465131,0.1625,-0.60925,0.502,28.35199,0,716.6714,11.62112,102.1197,249
"2023-08-01 15:16:13.1",9465132,0.287,-0.47725,0.4775,28.38666,1,716.0342,11.67063,102.1091,249
"2023-08-01 15:16:13.2",9465133,0.5245,-0.296,0.71125,28.33295,2,716.1575,11.64927,102.2085,249
"2023-08-01 15:16:13.3",9465134,0.9005001,-0.021,0.08275001,28.58075,3,716.1404,11.67397,102.083,249
"2023-08-01 15:16:13.4",9465135,0.9497501,-0.35,-0.094,28.61539,4,715.5697,11.69651,102.1197,249
"2023-08-01 15:16:13.5",9465136,0.8462501,-0.10475,0.06975,28.51141,5,715.0541,11.78105,102.1197,249
"2023-08-01 15:16:13.6",9465137,0.7355,0.00425,0.14375,28.45944,6,716.3772,11.65256,102.1197,249
"2023-08-01 15:16:13.7",9465138,0.79075,-0.271,0.2925,28.45425,7,715.8527,11.7056,102.1197,249
"2023-08-01 15:16:13.8",9465139,0.83425,-0.49125,-0.09975,27.73386,8,715.6398,11.71013,102.1197,249
"2023-08-01 15:16:13.9",9465140,0.9415001,-0.29425,-0.19475,27.49509,9,715.6262,11.71939,102.1091,249
"2023-08-01 15:16:14",9465141,0.97825,-0.3005,-0.157,27.51239,10,718.5476,11.47171,102.1351,249
"2023-08-01 15:16:14.1",9465142,0.8667501,-0.32425,-0.07175,27.52274,11,719.9012,11.34838,102.1457,249
"2023-08-01 15:16:14.2",9465143,1.002,-0.58925,-0.06625,27.87927,12,720.1488,11.32615,102.1457,249
"2023-08-01 15:16:14.3",9465144,1.0965,-0.4565,0.15775,28.15799,13,719.2404,11.38545,102.1457,249
"2023-08-01 15:16:14.4",9465145,1.0095,-0.66925,0.311,28.34161,14,717.3512,11.54454,102.083,249
"2023-08-01 15:16:14.5",9465146,1.0065,-0.71575,0.35075,28.63617,15,716.7159,11.61243,102.1197,249
"2023-08-01 15:16:14.6",9465147,1.12675,-0.6225,0.29275,28.70203,16,714.6811,11.80604,102.1197,249
"2023-08-01 15:16:14.7",9465148,0.9992501,-0.8337501,0.34525,28.67947,17,714.5756,11.79605,102.1197,249
"2023-08-01 15:16:14.8",9465149,1.005,-0.6625,0.274,28.3797,18,713.8971,11.84707,102.1197,249
"2023-08-01 15:16:14.9",9465150,1.037,-0.44425,0.373,28.49063,19,715.8294,11.70488,102.1197,249
"2023-08-01 15:16:15",9465151,0.70625,-0.8117501,0.30475,28.39529,20,715.205,11.75233,102.1091,249
"2023-08-01 15:16:15.1",9465152,0.71725,-0.83825,0.291,28.27927,21,715.0049,11.75493,102.1197,249
"2023-08-01 15:16:15.2",9465153,0.7377501,-0.7565001,0.11575,28.42999,22,715.6107,11.7143,102.1563,249
"2023-08-01 15:16:15.3",9465154,0.6390001,-0.72575,0.15125,28.36932,23,715.6848,11.67812,102.1197,249
"2023-08-01 15:16:15.4",9465155,0.3665,-0.53975,0.40725,28.36584,24,715.8706,11.66536,102.1245,249
"2023-08-01 15:16:15.5",9465156,0.03475,-0.406,0.629,28.57208,25,715.9204,11.67481,102.1197,249
"2023-08-01 15:16:15.6",9465157,-0.0795,-0.15375,0.82025,28.63098,26,715.2075,11.71347,102.1197,249
"2023-08-01 15:16:15.7",9465158,0.0905,-0.1825,0.77925,28.63617,27,715.0817,11.70003,102.1197,249
"2023-08-01 15:16:15.8",9465159,0.3665,-0.4,0.7325,28.61539,28,714.9767,11.73683,102.083,249
"2023-08-01 15:16:15.9",9465160,0.39475,-0.33725,0.7065001,28.66913,29,714.8539,11.7603,102.083,249
"2023-08-01 15:16:16",9465161,0.194,-0.2435,0.7165,28.77655,30,714.7122,11.79272,102.083,249
"2023-08-01 15:16:16.1",9465162,0.125,-0.128,0.74225,28.80084,31,714.4136,11.8037,102.083,249
"2023-08-01 15:16:16.2",9465163,0.40825,-0.26725,0.668,28.76096,32,714.1932,11.82255,102.1091,249
"2023-08-01 15:16:16.3",9465164,0.71975,-0.43075,0.3715,28.81821,33,713.8315,11.8484,102.1091,249
"2023-08-01 15:16:16.4",9465165,0.64225,-0.5185,0.267,28.96213,34,713.2175,11.90783,102.1091,249
"2023-08-01 15:16:16.5",9465166,0.61975,-0.409,0.31875,28.92398,35,712.7904,11.93224,102.1091,249
"2023-08-01 15:16:16.6",9465167,0.458,-0.3535,0.41275,28.84073,36,712.479,11.96824,102.1091,249
"2023-08-01 15:16:16.7",9465168,0.384,-0.2245,0.39125,28.90662,37,713.2406,11.90496,102.1091,249
"2023-08-01 15:16:16.8",9465169,0.19575,-0.0855,0.53675,28.75577,38,713.3921,11.87799,102.1197,249
"2023-08-01 15:16:16.9",9465170,0.1835,-0.18575,0.58625,28.76096,39,713.5731,11.87376,102.1197,249
"2023-08-01 15:16:17",9465171,0.02225,-0.479,0.47075,28.83899,40,713.3293,11.88763,102.1197,249
"2023-08-01 15:16:17.1",9465172,0.1315,-0.437,0.4635,28.82513,41,713.5409,11.8723,102.1197,249
"2023-08-01 15:16:17.2",9465173,0.05025,-0.51025,0.45725,28.84766,42,713.6035,11.86142,102.1197,249
"2023-08-01 15:16:17.3",9465174,-0.0585,-0.4075,0.52075,28.94476,43,711.1877,12.07994,102.1091,249
"2023-08-01 15:16:17.4",9465175,-0.03375,-0.45325,0.5675001,29.01584,44,710.5172,12.12085,102.1091,249
"2023-08-01 15:16:17.5",9465176,-0.02925,-0.42625,0.5275,28.89795,45,709.9576,12.20105,102.1197,249
"2023-08-01 15:16:17.6",9465177,-0.12275,-0.47675,0.62025,29.20493,46,709.2618,12.2186,102.1197,249
"2023-08-01 15:16:17.7",9465178,-0.2075,-0.50075,0.67125,29.47565,47,707.9713,12.33086,102.1042,249
"2023-08-01 15:16:17.8",9465179,-0.16525,-0.4355,0.67575,29.50162,48,709.6426,12.14709,102.1245,249
"2023-08-01 15:16:17.9",9465180,-0.0485,-0.50125,0.6255,29.46176,49,709.8583,12.19776,102.1197,249
"2023-08-01 15:16:18",9465181,0.03875,-0.6407501,0.73575,29.68042,50,709.6354,12.227,102.0676,249
"2023-08-01 15:16:18.1",9465182,-0.003,-0.4785,0.754,29.82806,51,709.9619,12.15127,102.1091,249
"2023-08-01 15:16:18.2",9465183,0.24275,-0.2675,0.716,29.85239,52,709.6917,12.24274,102.1091,249
"2023-08-01 15:16:18.3",9465184,0.301,-0.09925,0.7465,29.86276,53,709.2665,12.26559,102.1091,249
"2023-08-01 15:16:18.4",9465185,0.34025,-0.13475,0.8595001,30.09552,54,709.1211,12.26466,102.0985,249
"2023-08-01 15:16:18.5",9465186,0.28225,-0.16725,0.8290001,30.13202,55,707.8655,12.39613,102.0985,249
"2023-08-01 15:16:18.6",9465187,0.43325,-0.12975,0.71825,30.04694,56,708.2941,12.33887,102.1563,249
"2023-08-01 15:16:18.7",9465188,0.4885,-0.1145,0.6325001,30.00696,57,707.3938,12.39568,102.0936,249
"2023-08-01 15:16:18.8",9465189,0.46875,-0.06075,0.6735001,30.21893,58,707.6809,12.33845,102.1197,249
"2023-08-01 15:16:18.9",9465190,0.5445001,-0.0815,0.7532501,30.34229,59,709.136,12.29204,102.0725,249
"2023-08-01 15:16:19",9465191,0.5415,-0.0555,0.71075,30.31796,60,709.6694,12.24943,102.1091,249
"2023-08-01 15:16:19.1",9465192,0.58225,0.04875,0.455,29.69781,61,710.1645,12.23037,102.1091,249
"2023-08-01 15:16:19.2",9465193,0.59775,0.03875,0.3325,29.46695,62,710.0508,12.21744,102.1091,249
"2023-08-01 15:16:19.3",9465194,0.4885,0.052,0.385,29.66653,63,710.5688,12.17628,102.1091,249
"2023-08-01 15:16:19.4",9465195,0.36025,0.0785,0.48325,29.9913,0,710.672,12.17584,102.1091,249
"2023-08-01 15:16:19.5",9465196,0.2475,0.0265,0.57925,30.0834,1,710.4365,12.17464,102.1091,249
"2023-08-01 15:16:19.6",9465197,0.19675,0.064,0.61875,30.04517,2,711.0609,12.12027,102.1197,249
"2023-08-01 15:16:19.7",9465198,0.2625,-0.022,0.62825,29.93747,3,711.4064,12.08246,102.1197,249
"2023-08-01 15:16:19.8",9465199,0.36325,0.00275,0.6192501,29.78809,4,711.411,12.09095,102.1563,249
"2023-08-01 15:16:19.9",9465200,0.28175,-0.08000001,0.51825,29.8732,5,711.4323,12.07639,102.1091,249
"2023-08-01 15:16:20",9465201,0.22,-0.064,0.59175,30.15286,6,710.5409,12.1461,102.1091,249
"2023-08-01 15:16:20.1",9465202,0.272,-0.038,0.6725,30.3475,7,709.7893,12.21126,102.1091,249
"2023-08-01 15:16:20.2",9465203,0.35025,-0.23375,0.632,30.30231,8,709.5163,12.25314,102.1091,249
"2023-08-01 15:16:20.3",9465204,0.397,-0.291,0.6070001,30.22589,9,709.1953,12.27159,102.1091,249
"2023-08-01 15:16:20.4",9465205,0.4395,-0.45975,0.45325,29.42007,10,709.2473,12.25021,102.1091,249
"2023-08-01 15:16:20.5",9465206,0.457,-0.25975,0.5930001,29.69437,11,709.6674,12.23572,102.1197,249
"2023-08-01 15:16:20.6",9465207,0.53025,-0.4775,0.7315,29.74646,12,710.8563,12.15729,102.1197,249
"2023-08-01 15:16:20.7",9465208,0.64825,-0.619,0.64,28.93091,13,711.0076,12.1298,102.1197,249
"2023-08-01 15:16:20.8",9465209,0.6152501,-0.6175,0.4925,29.38364,14,714.0694,11.86397,102.1197,249
"2023-08-01 15:16:20.9",9465210,0.6152501,-0.6332501,0.2935,29.51382,15,712.6416,11.99172,102.1197,249
"2023-08-01 15:16:21",9465211,0.6817501,-0.62025,0.096,29.50513,16,710.3243,12.17048,102.1197,249
"2023-08-01 15:16:21.1",9465212,0.7835,-0.5765,0.1385,30.17545,17,710.0009,12.21342,102.1197,249
"2023-08-01 15:16:21.2",9465213,0.7205001,-0.7255,0.29875,30.54395,18,709.2507,12.30584,102.0725,249
"2023-08-01 15:16:21.3",9465214,0.569,-0.9480001,0.184,30.23627,19,709.7627,12.27482,102.1563,249
"2023-08-01 15:16:21.4",9465215,0.53425,-0.9540001,-0.07700001,26.8519,20,710.0646,12.30336,102.1563,249
"2023-08-01 15:16:21.5",9465216,0.5695,-0.8577501,-0.166,26.52539,21,711.347,12.18874,102.1563,249
"2023-08-01 15:16:21.6",9465217,0.586,-0.7270001,-0.18275,26.6843,22,719.8712,11.31797,102.1612,249
"2023-08-01 15:16:21.7",9465218,0.5835,-0.6670001,-0.32375,27.09732,23,722.6187,11.02133,102.1091,249
"2023-08-01 15:16:21.8",9465219,0.47225,-0.5635,-0.36775,27.24084,24,722.5765,11.0106,102.083,249
"2023-08-01 15:16:21.9",9465220,0.50775,-0.3285,-0.3235,27.84811,25,721.7047,11.1308,102.083,249
"2023-08-01 15:16:22",9465221,0.6192501,-0.68525,-0.27675,28.40744,26,720.5866,11.24862,102.1197,249
"2023-08-01 15:16:22.1",9465222,0.61625,-0.75775,-0.05775,28.15625,27,717.686,11.5597,102.1197,249
"2023-08-01 15:16:22.2",9465223,0.8205,-0.75725,-0.018,28.1199,28,717.7446,11.57368,102.1091,249
"2023-08-01 15:16:22.3",9465224,1.0205,-0.79425,-0.01725,27.93289,29,717.8236,11.55126,102.1563,249
"2023-08-01 15:16:22.4",9465225,1.0215,-0.8717501,0.02725,27.96582,30,717.9266,11.53323,102.0936,249
"2023-08-01 15:16:22.5",9465226,1.071,-0.90025,0.321,27.97101,31,718.3898,11.46475,102.0676,249
"2023-08-01 15:16:22.6",9465227,1.1805,-0.416,0.38275,28.02292,32,718.1098,11.49914,102.0464,249
"2023-08-01 15:16:22.7",9465228,1.17925,-0.211,0.2685,28.16666,33,717.5508,11.54821,102.1091,249
"2023-08-01 15:16:22.8",9465229,0.92825,-0.36,0.4,28.1684,34,717.6658,11.54036,102.1091,249
"2023-08-01 15:16:22.9",9465230,0.6185001,-0.32,0.4395,28.11646,35,717.4532,11.566,102.1091,249
"2023-08-01 15:16:23",9465231,0.8,-0.13725,0.46875,28.25671,36,717.8547,11.50543,102.1091,249
"2023-08-01 15:16:23.1",9465232,0.56725,-0.0505,0.58675,28.25323,37,717.7037,11.5239,102.1091,249
"2023-08-01 15:16:23.2",9465233,0.5515,-0.16875,0.59975,28.32947,38,717.3688,11.58178,102.1091,249
"2023-08-01 15:16:23.3",9465234,0.34125,-0.2105,0.6900001,29.46344,39,716.7765,11.6439,102.1091,249
"2023-08-01 15:16:23.4",9465235,0.2935,-0.27175,0.6020001,29.32465,40,715.9027,11.7282,102.1091,249
"2023-08-01 15:16:23.5",9465236,0.27675,-0.2075,0.54275,29.57626,41,714.9274,11.87383,102.1197,249
"2023-08-01 15:16:23.6",9465237,0.374,-0.23875,0.543,29.92358,42,713.424,12.02032,102.1197,249
"2023-08-01 15:16:23.7",9465238,0.56275,-0.216,0.413,28.95346,43,713.1785,12.09032,102.1091,249
"2023-08-01 15:16:23.8",9465239,0.7235,-0.20325,0.46175,28.86154,44,712.5061,12.14096,102.1563,249
"2023-08-01 15:16:23.9",9465240,0.8470001,-0.127,0.518,28.9725,45,711.8508,12.21162,102.1563,249
"2023-08-01 15:16:24",9465241,0.8042501,-0.21275,0.51675,29.02109,46,712.3453,12.13161,102.1091,249
"2023-08-01 15:16:24.1",9465242,0.55875,-0.44125,0.507,28.92398,47,713.0933,12.0793,102.1091,249
"2023-08-01 15:16:24.2",9465243,0.39525,-0.5595,0.42775,28.88058,48,714.2029,11.95614,102.1563,249
"2023-08-01 15:16:24.3",9465244,0.338,-0.63125,0.309,28.81995,49,713.8519,11.99149,102.1563,249
"2023-08-01 15:16:24.4",9465245,0.522,-0.80775,0.32175,27.8602,50,714.87,11.85987,102.1457,249
"2023-08-01 15:16:24.5",9465246,0.66075,-0.69275,0.3885,28.65527,51,716.2757,11.73077,102.1457,249
"2023-08-01 15:16:24.6",9465247,0.47425,-0.7295001,0.45825,28.78873,52,716.9017,11.65273,102.1091,249
"2023-08-01 15:16:24.7",9465248,0.5355,-0.655,0.42425,28.76962,53,713.8727,12.00471,102.1091,249
"2023-08-01 15:16:24.8",9465249,0.49875,-0.6357501,0.37975,28.74884,54,712.1786,12.18996,102.1091,249
"2023-08-01 15:16:24.9",9465250,0.59775,-0.65675,0.2995,28.43866,55,713.7885,12.03818,102.1091,249
"2023-08-01 15:16:25",9465251,0.5905001,-0.59275,0.13475,27.7356,56,715.3322,11.86445,102.1563,249
"2023-08-01 15:16:25.1",9465252,0.43925,-0.628,0.1605,27.92596,57,714.5197,11.94688,102.1563,249
"2023-08-01 15:16:25.2",9465253,0.40475,-0.5985,0.2945,28.68817,58,713.7779,12.01916,102.1091,249
"2023-08-01 15:16:25.3",9465254,0.3735,-0.503,0.22075,28.71762,59,713.4885,12.06763,102.1091,249
"2023-08-01 15:16:25.4",9465255,0.4555,-0.48025,0.1665,28.36932,60,713.085,12.12308,102.1091,249
"2023-08-01 15:16:25.5",9465256,0.54525,-0.386,0.14675,28.0957,61,715.5553,11.84355,102.0936,249
"2023-08-01 15:16:25.6",9465257,0.55225,-0.466,0.1805,27.75809,62,718.0728,11.53672,102.0464,249
"2023-08-01 15:16:25.7",9465258,0.52775,-0.4665,0.11825,28.04892,63,717.9139,11.54983,102.1091,249
"2023-08-01 15:16:25.8",9465259,0.344,-0.44075,0.15375,27.92429,0,718.7036,11.47992,102.1091,249
"2023-08-01 15:16:25.9",9465260,0.69975,-0.171,-0.119,26.71368,1,719.0442,11.40118,102.1091,249
"2023-08-01 15:16:26",9465261,0.76525,-0.385,-0.1485,26.39758,2,719.1743,11.37662,102.1457,249
"2023-08-01 15:16:26.1",9465262,0.94525,-0.39325,-0.08575001,26.41312,3,722.6787,11.01892,102.1563,249
"2023-08-01 15:16:26.2",9465263,1.04275,-0.42325,0.04925,26.38553,4,724.5051,10.80975,102.1091,249
"2023-08-01 15:16:26.3",9465264,1.14175,-0.33675,0.17,26.36481,5,724.9819,10.74436,102.0936,249
"2023-08-01 15:16:26.4",9465265,1.438,-0.5015,0.11225,26.65149,6,725.5237,10.70844,102.1303,249
"2023-08-01 15:16:26.5",9465266,1.3675,-0.357,0.3265,26.60831,7,724.493,10.84216,102.1197,249
"2023-08-01 15:16:26.6",9465267,1.39825,-0.49025,0.3415,26.73099,8,724.454,10.84671,102.1197,249
"2023-08-01 15:16:26.7",9465268,1.616,-0.47775,0.273,27.004,9,724.0233,10.90256,102.1197,249
"2023-08-01 15:16:26.8",9465269,1.747,-0.96425,-0.23325,26.9245,10,722.9188,11.03131,102.1197,249
"2023-08-01 15:16:26.9",9465270,1.57225,-1.06225,0.1425,26.75861,11,722.8639,11.02175,102.1197,249
"2023-08-01 15:16:27",9465271,1.761,-0.691,0.13425,26.69122,12,723.8234,10.91798,102.1091,249
